id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66170,DOSQUEBRADAS,Departamental,,998,VOTOS NULOS,,,2497,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66170,DOSQUEBRADAS,Departamental,,999,VOTOS EN BLANCO,,,6703,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66318,GUATICA,Departamental,20100007,1,HURTADO,PINILLA,JULIETH XIMENA,40,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66318,GUATICA,Departamental,18490002,2,SALAZAR,OSORIO,SIGIFREDO,2511,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66318,GUATICA,Departamental,20000036,3,ALZATE,ALZATE,MARTHA CECILIA,267,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66318,GUATICA,Departamental,18480001,4,ARIAS,DAVILA,ALBERTO DE JESUS,147,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66318,GUATICA,Departamental,20050002,5,BOTERO,LOPEZ,CARLOS ALBERTO,2578,1
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66318,GUATICA,Departamental,,997,TARJETAS NO MARCADAS,,,883,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66318,GUATICA,Departamental,,998,VOTOS NULOS,,,105,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66318,GUATICA,Departamental,,999,VOTOS EN BLANCO,,,232,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66383,LA CELIA,Departamental,20100007,1,HURTADO,PINILLA,JULIETH XIMENA,45,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66383,LA CELIA,Departamental,18490002,2,SALAZAR,OSORIO,SIGIFREDO,1274,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66383,LA CELIA,Departamental,20000036,3,ALZATE,ALZATE,MARTHA CECILIA,82,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66383,LA CELIA,Departamental,18480001,4,ARIAS,DAVILA,ALBERTO DE JESUS,133,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66383,LA CELIA,Departamental,20050002,5,BOTERO,LOPEZ,CARLOS ALBERTO,2134,1
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66383,LA CELIA,Departamental,,997,TARJETAS NO MARCADAS,,,389,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66383,LA CELIA,Departamental,,998,VOTOS NULOS,,,78,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66383,LA CELIA,Departamental,,999,VOTOS EN BLANCO,,,98,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66400,LA VIRGINIA,Departamental,20100007,1,HURTADO,PINILLA,JULIETH XIMENA,214,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66400,LA VIRGINIA,Departamental,18490002,2,SALAZAR,OSORIO,SIGIFREDO,3424,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66400,LA VIRGINIA,Departamental,20000036,3,ALZATE,ALZATE,MARTHA CECILIA,2242,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66400,LA VIRGINIA,Departamental,18480001,4,ARIAS,DAVILA,ALBERTO DE JESUS,1982,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66400,LA VIRGINIA,Departamental,20050002,5,BOTERO,LOPEZ,CARLOS ALBERTO,5407,1
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66400,LA VIRGINIA,Departamental,,997,TARJETAS NO MARCADAS,,,1763,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66400,LA VIRGINIA,Departamental,,998,VOTOS NULOS,,,395,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66400,LA VIRGINIA,Departamental,,999,VOTOS EN BLANCO,,,1049,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66440,MARSELLA,Departamental,20100007,1,HURTADO,PINILLA,JULIETH XIMENA,144,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66440,MARSELLA,Departamental,18490002,2,SALAZAR,OSORIO,SIGIFREDO,3021,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66440,MARSELLA,Departamental,20000036,3,ALZATE,ALZATE,MARTHA CECILIA,582,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66440,MARSELLA,Departamental,18480001,4,ARIAS,DAVILA,ALBERTO DE JESUS,566,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66440,MARSELLA,Departamental,20050002,5,BOTERO,LOPEZ,CARLOS ALBERTO,2676,1
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66440,MARSELLA,Departamental,,997,TARJETAS NO MARCADAS,,,1105,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66440,MARSELLA,Departamental,,998,VOTOS NULOS,,,285,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66440,MARSELLA,Departamental,,999,VOTOS EN BLANCO,,,290,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66456,MISTRATO,Departamental,20100007,1,HURTADO,PINILLA,JULIETH XIMENA,16,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66456,MISTRATO,Departamental,18490002,2,SALAZAR,OSORIO,SIGIFREDO,1753,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66456,MISTRATO,Departamental,20000036,3,ALZATE,ALZATE,MARTHA CECILIA,126,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66456,MISTRATO,Departamental,18480001,4,ARIAS,DAVILA,ALBERTO DE JESUS,159,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66456,MISTRATO,Departamental,20050002,5,BOTERO,LOPEZ,CARLOS ALBERTO,3652,1
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66456,MISTRATO,Departamental,,997,TARJETAS NO MARCADAS,,,668,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66456,MISTRATO,Departamental,,998,VOTOS NULOS,,,146,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66456,MISTRATO,Departamental,,999,VOTOS EN BLANCO,,,101,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66572,PUEBLO RICO,Departamental,20100007,1,HURTADO,PINILLA,JULIETH XIMENA,13,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66572,PUEBLO RICO,Departamental,18490002,2,SALAZAR,OSORIO,SIGIFREDO,1892,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66572,PUEBLO RICO,Departamental,20000036,3,ALZATE,ALZATE,MARTHA CECILIA,60,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66572,PUEBLO RICO,Departamental,18480001,4,ARIAS,DAVILA,ALBERTO DE JESUS,367,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66572,PUEBLO RICO,Departamental,20050002,5,BOTERO,LOPEZ,CARLOS ALBERTO,1358,1
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66572,PUEBLO RICO,Departamental,,997,TARJETAS NO MARCADAS,,,1223,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66572,PUEBLO RICO,Departamental,,998,VOTOS NULOS,,,75,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66572,PUEBLO RICO,Departamental,,999,VOTOS EN BLANCO,,,96,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66594,QUINCHIA,Departamental,20100007,1,HURTADO,PINILLA,JULIETH XIMENA,76,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66594,QUINCHIA,Departamental,18490002,2,SALAZAR,OSORIO,SIGIFREDO,1751,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66594,QUINCHIA,Departamental,20000036,3,ALZATE,ALZATE,MARTHA CECILIA,215,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66594,QUINCHIA,Departamental,18480001,4,ARIAS,DAVILA,ALBERTO DE JESUS,1204,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66594,QUINCHIA,Departamental,20050002,5,BOTERO,LOPEZ,CARLOS ALBERTO,6347,1
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66594,QUINCHIA,Departamental,,997,TARJETAS NO MARCADAS,,,2067,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66594,QUINCHIA,Departamental,,998,VOTOS NULOS,,,260,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66594,QUINCHIA,Departamental,,999,VOTOS EN BLANCO,,,539,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66682,SANTA ROSA DE CABAL,Departamental,20100007,1,HURTADO,PINILLA,JULIETH XIMENA,246,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66682,SANTA ROSA DE CABAL,Departamental,18490002,2,SALAZAR,OSORIO,SIGIFREDO,8416,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66682,SANTA ROSA DE CABAL,Departamental,20000036,3,ALZATE,ALZATE,MARTHA CECILIA,2113,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66682,SANTA ROSA DE CABAL,Departamental,18480001,4,ARIAS,DAVILA,ALBERTO DE JESUS,1203,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66682,SANTA ROSA DE CABAL,Departamental,20050002,5,BOTERO,LOPEZ,CARLOS ALBERTO,12508,1
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66682,SANTA ROSA DE CABAL,Departamental,,997,TARJETAS NO MARCADAS,,,3449,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66682,SANTA ROSA DE CABAL,Departamental,,998,VOTOS NULOS,,,763,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66682,SANTA ROSA DE CABAL,Departamental,,999,VOTOS EN BLANCO,,,2313,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66687,SANTUARIO,Departamental,20100007,1,HURTADO,PINILLA,JULIETH XIMENA,50,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66687,SANTUARIO,Departamental,18490002,2,SALAZAR,OSORIO,SIGIFREDO,2138,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66687,SANTUARIO,Departamental,20000036,3,ALZATE,ALZATE,MARTHA CECILIA,402,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66687,SANTUARIO,Departamental,18480001,4,ARIAS,DAVILA,ALBERTO DE JESUS,329,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66687,SANTUARIO,Departamental,20050002,5,BOTERO,LOPEZ,CARLOS ALBERTO,3194,1
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66687,SANTUARIO,Departamental,,997,TARJETAS NO MARCADAS,,,957,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66687,SANTUARIO,Departamental,,998,VOTOS NULOS,,,147,0
420110019,2011,Gobernación,Octubre 30,66,RISARALDA,66687,SANTUARIO,Departamental,,999,VOTOS EN BLANCO,,,202,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68001,BUCARAMANGA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,120982,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68001,BUCARAMANGA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,80146,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68001,BUCARAMANGA,Departamental,,997,TARJETAS NO MARCADAS,,,8566,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68001,BUCARAMANGA,Departamental,,998,VOTOS NULOS,,,7572,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68001,BUCARAMANGA,Departamental,,999,VOTOS EN BLANCO,,,25039,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68013,AGUADA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,484,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68013,AGUADA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,445,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68013,AGUADA,Departamental,,997,TARJETAS NO MARCADAS,,,174,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68013,AGUADA,Departamental,,998,VOTOS NULOS,,,6,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68013,AGUADA,Departamental,,999,VOTOS EN BLANCO,,,14,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68020,ALBANIA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,1207,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68020,ALBANIA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,592,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68020,ALBANIA,Departamental,,997,TARJETAS NO MARCADAS,,,223,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68020,ALBANIA,Departamental,,998,VOTOS NULOS,,,16,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68020,ALBANIA,Departamental,,999,VOTOS EN BLANCO,,,48,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68051,ARATOCA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,2958,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68051,ARATOCA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,1237,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68051,ARATOCA,Departamental,,997,TARJETAS NO MARCADAS,,,390,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68051,ARATOCA,Departamental,,998,VOTOS NULOS,,,52,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68051,ARATOCA,Departamental,,999,VOTOS EN BLANCO,,,120,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68077,BARBOSA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,7956,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68077,BARBOSA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,4542,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68077,BARBOSA,Departamental,,997,TARJETAS NO MARCADAS,,,966,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68077,BARBOSA,Departamental,,998,VOTOS NULOS,,,259,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68077,BARBOSA,Departamental,,999,VOTOS EN BLANCO,,,797,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68079,BARICHARA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,1680,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68079,BARICHARA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,2139,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68079,BARICHARA,Departamental,,997,TARJETAS NO MARCADAS,,,292,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68079,BARICHARA,Departamental,,998,VOTOS NULOS,,,30,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68079,BARICHARA,Departamental,,999,VOTOS EN BLANCO,,,173,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68081,BARRANCABERMEJA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,44952,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68081,BARRANCABERMEJA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,32115,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68081,BARRANCABERMEJA,Departamental,,997,TARJETAS NO MARCADAS,,,7861,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68081,BARRANCABERMEJA,Departamental,,998,VOTOS NULOS,,,1761,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68081,BARRANCABERMEJA,Departamental,,999,VOTOS EN BLANCO,,,9637,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68092,BETULIA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,1276,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68092,BETULIA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,937,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68092,BETULIA,Departamental,,997,TARJETAS NO MARCADAS,,,308,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68092,BETULIA,Departamental,,998,VOTOS NULOS,,,53,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68092,BETULIA,Departamental,,999,VOTOS EN BLANCO,,,107,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68101,BOLIVAR,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,2274,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68101,BOLIVAR,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,2398,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68101,BOLIVAR,Departamental,,997,TARJETAS NO MARCADAS,,,853,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68101,BOLIVAR,Departamental,,998,VOTOS NULOS,,,61,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68101,BOLIVAR,Departamental,,999,VOTOS EN BLANCO,,,96,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68121,CABRERA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,873,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68121,CABRERA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,274,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68121,CABRERA,Departamental,,997,TARJETAS NO MARCADAS,,,111,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68121,CABRERA,Departamental,,998,VOTOS NULOS,,,4,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68121,CABRERA,Departamental,,999,VOTOS EN BLANCO,,,15,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68132,CALIFORNIA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,1066,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68132,CALIFORNIA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,103,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68132,CALIFORNIA,Departamental,,997,TARJETAS NO MARCADAS,,,56,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68132,CALIFORNIA,Departamental,,998,VOTOS NULOS,,,8,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68132,CALIFORNIA,Departamental,,999,VOTOS EN BLANCO,,,44,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68147,CAPITANEJO,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,1607,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68147,CAPITANEJO,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,933,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68147,CAPITANEJO,Departamental,,997,TARJETAS NO MARCADAS,,,372,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68147,CAPITANEJO,Departamental,,998,VOTOS NULOS,,,28,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68147,CAPITANEJO,Departamental,,999,VOTOS EN BLANCO,,,86,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68152,CARCASI,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,1461,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68152,CARCASI,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,1035,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68152,CARCASI,Departamental,,997,TARJETAS NO MARCADAS,,,132,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68152,CARCASI,Departamental,,998,VOTOS NULOS,,,16,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68152,CARCASI,Departamental,,999,VOTOS EN BLANCO,,,24,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68160,CEPITA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,983,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68160,CEPITA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,378,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68160,CEPITA,Departamental,,997,TARJETAS NO MARCADAS,,,49,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68160,CEPITA,Departamental,,998,VOTOS NULOS,,,11,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68160,CEPITA,Departamental,,999,VOTOS EN BLANCO,,,10,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68162,CERRITO,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,1929,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68162,CERRITO,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,1019,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68162,CERRITO,Departamental,,997,TARJETAS NO MARCADAS,,,163,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68162,CERRITO,Departamental,,998,VOTOS NULOS,,,24,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68162,CERRITO,Departamental,,999,VOTOS EN BLANCO,,,31,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68167,CHARALA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,3341,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68167,CHARALA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,2147,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68167,CHARALA,Departamental,,997,TARJETAS NO MARCADAS,,,475,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68167,CHARALA,Departamental,,998,VOTOS NULOS,,,80,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68167,CHARALA,Departamental,,999,VOTOS EN BLANCO,,,211,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68169,CHARTA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,2134,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68169,CHARTA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,207,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68169,CHARTA,Departamental,,997,TARJETAS NO MARCADAS,,,104,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68169,CHARTA,Departamental,,998,VOTOS NULOS,,,21,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68169,CHARTA,Departamental,,999,VOTOS EN BLANCO,,,45,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68176,CHIMA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,819,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68176,CHIMA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,818,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68176,CHIMA,Departamental,,997,TARJETAS NO MARCADAS,,,140,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68176,CHIMA,Departamental,,998,VOTOS NULOS,,,16,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68176,CHIMA,Departamental,,999,VOTOS EN BLANCO,,,18,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68179,CHIPATA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,1588,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68179,CHIPATA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,1255,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68179,CHIPATA,Departamental,,997,TARJETAS NO MARCADAS,,,60,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68179,CHIPATA,Departamental,,998,VOTOS NULOS,,,29,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68179,CHIPATA,Departamental,,999,VOTOS EN BLANCO,,,26,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68190,CIMITARRA,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,4999,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68190,CIMITARRA,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,8195,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68190,CIMITARRA,Departamental,,997,TARJETAS NO MARCADAS,,,2184,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68190,CIMITARRA,Departamental,,998,VOTOS NULOS,,,264,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68190,CIMITARRA,Departamental,,999,VOTOS EN BLANCO,,,551,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68207,CONCEPCION,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,1543,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68207,CONCEPCION,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,1540,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68207,CONCEPCION,Departamental,,997,TARJETAS NO MARCADAS,,,141,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68207,CONCEPCION,Departamental,,998,VOTOS NULOS,,,13,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68207,CONCEPCION,Departamental,,999,VOTOS EN BLANCO,,,33,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68209,CONFINES,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,595,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68209,CONFINES,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,888,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68209,CONFINES,Departamental,,997,TARJETAS NO MARCADAS,,,137,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68209,CONFINES,Departamental,,998,VOTOS NULOS,,,29,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68209,CONFINES,Departamental,,999,VOTOS EN BLANCO,,,33,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68211,CONTRATACION,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,655,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68211,CONTRATACION,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,954,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68211,CONTRATACION,Departamental,,997,TARJETAS NO MARCADAS,,,173,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68211,CONTRATACION,Departamental,,998,VOTOS NULOS,,,14,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68211,CONTRATACION,Departamental,,999,VOTOS EN BLANCO,,,39,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68217,COROMORO,Departamental,20110230,1,AGUILAR,VILLA,RICHARD ALFONSO,2161,1
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68217,COROMORO,Departamental,20110052,2,COTE,PENA,LUIS FERNANDO,625,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68217,COROMORO,Departamental,,997,TARJETAS NO MARCADAS,,,239,0
420110020,2011,Gobernación,Octubre 30,68,SANTANDER,68217,COROMORO,Departamental,,998,VOTOS NULOS,,,25,0
